URL,Filename,Title,Links Found,Status,Timestamp,Error (if failed),Category,Page Summary
https://cyberdefender.hk/en-us/cybersex,en-us_cybersex.html,Content Analyzed,N/A,success,2025-10-06T11:59:03.663108,,Other,"Cybersex, naked chat, sex message"
https://cyberdefender.hk/en-us/cybersex?rest_route=%2Fprivate_membership%2Flogout,en-us_cybersex.html,Content Analyzed,N/A,success,2025-10-06T11:59:09.468015,,Other,「守網者」旨在提升全民數碼素養，加強對資訊安全風險、網上欺詐、不良資訊的認知，從而避免墮入網上陷阱，做個醒目數碼公民。 防騙視伏器，釣魚詐騙，網上詐騙，網絡陷阱，可疑網購平台，假網站，可疑短訊，釣魚電郵。2023年全城守網正式啟動
https://cyberdefender.hk/en-us/darkweb,en-us_darkweb.html,Content Analyzed,N/A,success,2025-10-06T11:59:16.461216,,Other,The Internet reaches almost everywhere and contains massive source of information. How much information is accessible to the public? From the perspective
https://cyberdefender.hk/en-us/darkweb?rest_route=%2Fprivate_membership%2Flogout,en-us_darkweb.html,Content Analyzed,N/A,success,2025-10-06T11:59:22.825017,,Other,「守網者」旨在提升全民數碼素養，加強對資訊安全風險、網上欺詐、不良資訊的認知，從而避免墮入網上陷阱，做個醒目數碼公民。 防騙視伏器，釣魚詐騙，網上詐騙，網絡陷阱，可疑網購平台，假網站，可疑短訊，釣魚電郵。2023年全城守網正式啟動
https://cyberdefender.hk/en-us/ddos,en-us_ddos.html,Content Analyzed,N/A,success,2025-10-06T11:59:28.428615,,Other,What is Distributed Denial of Service Attack?
https://cyberdefender.hk/en-us/ddos?rest_route=%2Fprivate_membership%2Flogout,en-us_ddos.html,Content Analyzed,N/A,success,2025-10-06T11:59:33.680270,,Other,「守網者」旨在提升全民數碼素養，加強對資訊安全風險、網上欺詐、不良資訊的認知，從而避免墮入網上陷阱，做個醒目數碼公民。 防騙視伏器，釣魚詐騙，網上詐騙，網絡陷阱，可疑網購平台，假網站，可疑短訊，釣魚電郵。2023年全城守網正式啟動
https://cyberdefender.hk/en-us/deep-fake,en-us_deep-fake.html,Content Analyzed,N/A,success,2025-10-06T11:59:38.969832,,Other,「守網者」旨在提升全民數碼素養，加強對資訊安全風險、網上欺詐、不良資訊的認知，從而避免墮入網上陷阱，做個醒目數碼公民。 Cyberdefender
https://cyberdefender.hk/en-us/deep-fake?rest_route=%2Fprivate_membership%2Flogout,en-us_deep-fake.html,Content Analyzed,N/A,success,2025-10-06T11:59:44.258521,,Other,「守網者」旨在提升全民數碼素養，加強對資訊安全風險、網上欺詐、不良資訊的認知，從而避免墮入網上陷阱，做個醒目數碼公民。 防騙視伏器，釣魚詐騙，網上詐騙，網絡陷阱，可疑網購平台，假網站，可疑短訊，釣魚電郵。2023年全城守網正式啟動
https://cyberdefender.hk/en-us/digital_literacy,en-us_digital_literacy.html,Content Analyzed,N/A,success,2025-10-06T11:59:49.734009,,Other,Talking about digital literacy
https://cyberdefender.hk/en-us/digital_literacy?rest_route=%2Fprivate_membership%2Flogout,en-us_digital_literacy.html,Content Analyzed,N/A,success,2025-10-06T11:59:55.291491,,Other,「守網者」旨在提升全民數碼素養，加強對資訊安全風險、網上欺詐、不良資訊的認知，從而避免墮入網上陷阱，做個醒目數碼公民。 防騙視伏器，釣魚詐騙，網上詐騙，網絡陷阱，可疑網購平台，假網站，可疑短訊，釣魚電郵。2023年全城守網正式啟動
https://cyberdefender.hk/en-us/disclaimer,en-us_disclaimer.html,Content Analyzed,N/A,success,2025-10-06T12:00:00.485743,,Other,Important Notice
