URL,Filename,Title,Links Found,Status,Timestamp,Error (if failed),Category,Page Summary
https://cyberdefender.hk/en-us/creditcard_misuse,en-us_creditcard_misuse.html,Credit Card Fraud - 守網者,215,success,2025-10-06T10:33:56.992847,,Other,Lost or stolen
https://cyberdefender.hk/en-us/e-hkd,en-us_e-hkd.html,e-HKD - 守網者,233,success,2025-10-06T10:34:02.204250,,Other,「守網者」旨在提升全民數碼素養，加強對資訊安全風險、網上欺詐、不良資訊的認知，從而避免墮入網上陷阱，做個醒目數碼公民。 Cyberdefender
https://cyberdefender.hk/en-us/iot_attack,en-us_iot_attack.html,Internet of Things Attack - 守網者,215,success,2025-10-06T10:34:07.695608,,Other,What is Internet of Things (IoT)?
https://cyberdefender.hk/en-us/artificial-intelligence,en-us_artificial-intelligence.html,Artificial intelligence - 守網者,215,success,2025-10-06T10:34:15.364317,,Other,Artificial Intelligence
https://cyberdefender.hk/en-us/?member_dashboard=1,en-us_.html,守網者,189,success,2025-10-06T10:34:23.226299,,Other,Registered member only
https://cyberdefender.hk/en-us/http-404,en-us_http-404.html,Http 404 - 守網者,233,success,2025-10-06T10:34:29.927811,,Other,What is HTTP 404?
https://cyberdefender.hk/en-us/iphone-anti-virus,en-us_iphone-anti-virus.html,Does iPhone need Antivirus software? - 守網者,223,success,2025-10-06T10:34:36.594683,,Other,Does iPhone need Antivirus software?
https://cyberdefender.hk/en-us/child_porn,en-us_child_porn.html,Child pornography - 守網者,227,success,2025-10-06T10:34:44.219392,,Other,Child pornography
https://cyberdefender.hk/en-us/theft_of_identity,en-us_theft_of_identity.html,Identity Theft - 守網者,215,success,2025-10-06T10:34:49.342427,,Other,Identity Theft
https://cyberdefender.hk/en-us/social_media_security,en-us_social_media_security.html,Social Media Security - 守網者,223,success,2025-10-06T10:34:54.899254,,Other,Security of Social Media Account
https://cyberdefender.hk/en-us/recovery_phrase,en-us_recovery_phrase.html,Recovery Phrase - 守網者,225,success,2025-10-06T10:35:00.463831,,Other,Recovery Phrase
https://cyberdefender.hk/en-us/bughunting_campaign_2025,en-us_bughunting_campaign_2025.html,Bughunting 2025 - 守網者,203,success,2025-10-06T10:35:05.887618,,Other,Social Media Platforms and Video Channels
https://cyberdefender.hk/en-us/non-fungible-token,en-us_non-fungible-token.html,Non-fungible token - 守網者,236,success,2025-10-06T10:35:11.619363,,Other,Non-fungible token (NFT)
https://cyberdefender.hk/en-us/victim_mentality,en-us_victim_mentality.html,Victims' mind - 守網者,221,success,2025-10-06T10:35:17.983699,,Other,Victims' mind
https://cyberdefender.hk/en-us/digital_literacy,en-us_digital_literacy.html,Digital Literacy - 守網者,228,success,2025-10-06T10:35:23.189494,,Other,Talking about digital literacy
https://cyberdefender.hk/en-us/privacy_setting,en-us_privacy_setting.html,Social media privacy guidelines - 守網者,227,success,2025-10-06T10:35:28.329965,,Other,Settings for social media accounts
https://cyberdefender.hk/en-us/member_login,en-us_member_login.html,Latest Cyber Security News - 守網者,186,success,2025-10-06T10:35:35.396118,,Other,Registered member only
https://cyberdefender.hk/en-us/mobile-payment,en-us_mobile-payment.html,Digital Currency & Mobile Payment - 守網者,233,success,2025-10-06T10:35:40.753827,,Other,Digital Currency & Mobile Payment
https://cyberdefender.hk/en-us/cybersex,en-us_cybersex.html,"Cybersex, naked chat, sex message - 守網者",229,success,2025-10-06T10:35:45.914034,,Other,"Cybersex, naked chat, sex message"
https://cyberdefender.hk/en-us/cybercrime,en-us_cybercrime.html,Cybercrime - 守網者,237,success,2025-10-06T10:35:51.230636,,Cybercrime,Romance Scam
https://cyberdefender.hk/en-us/fakenews,en-us_fakenews.html,Identifying Fake Information - 守網者,215,success,2025-10-06T10:35:56.379102,,Other,Identifying fake information
https://cyberdefender.hk/en-us/firewall_setting,en-us_firewall_setting.html,How to set up a firewall - 守網者,227,success,2025-10-06T10:36:02.058677,,Other,How to set up a Firewall
https://cyberdefender.hk/en-us/page/17,en-us_page_17.html,CyberDefender - 守網者,238,success,2025-10-06T10:36:07.936776,,Other,"CyberDefender provides people from all walks of life with information about cyber security, information security and cybercrime."
https://cyberdefender.hk/en-us/security_tools,en-us_security_tools.html,Tools for Digital Devices - 守網者,225,success,2025-10-06T10:36:13.962124,,Other,Tools for Digital Devices
https://cyberdefender.hk/en-us/online_employment_fraud,en-us_online_employment_fraud.html,Online Employment Fraud - 守網者,219,success,2025-10-06T10:36:19.990120,,Other,What is Online Employment Fraud?
https://cyberdefender.hk/en-us/it-basics,en-us_it-basics.html,IT basics - 守網者,225,success,2025-10-06T10:36:25.427707,,IT Basics,「守網者」旨在提升全民數碼素養，加強對資訊安全風險、網上欺詐、不良資訊的認知，從而避免墮入網上陷阱，做個醒目數碼公民。 Cyberdefender
https://cyberdefender.hk/en-us/secure-your-device,en-us_secure-your-device.html,Secure Your Devices - 守網者,228,success,2025-10-06T10:36:30.432086,,Secure Your Device,網購防騙貼士｜認清哪些貨品最高危？真假專頁點樣分? (Chinese version only)
https://cyberdefender.hk/en-us/biometrics,en-us_biometrics.html,Multi-Factor Authentication and Biometric Authentication - 守網者,223,success,2025-10-06T10:36:35.798386,,Other,Multi-Factor Authentication and Biometric Authentication
https://cyberdefender.hk/en-us/netiquette,en-us_netiquette.html,Netiquette - 守網者,215,success,2025-10-06T10:36:40.958045,,Other,10 Core Rules of Netiquette
https://cyberdefender.hk/en-us/public_wifi_safety,en-us_public_wifi_safety.html,Free Public Wi-Fi - 守網者,223,success,2025-10-06T10:36:46.356358,,Other,Free Public Wi-Fi
https://cyberdefender.hk/en-us/naked_chat,en-us_naked_chat.html,Naked Chat Blackmail - 守網者,217,success,2025-10-06T10:36:51.640341,,Other,What is Naked Chat Blackmail?
https://cyberdefender.hk/en-us/video_leaflet,en-us_video_leaflet.html,Videos and Infographics - 守網者,203,success,2025-10-06T10:36:56.823490,,Other,守網系列 (Cantonese Version only)
https://cyberdefender.hk/en-us/privacy-policy,en-us_privacy-policy.html,Privacy Policy - 守網者,203,success,2025-10-06T10:37:02.223513,,Other,Privacy Policy
https://cyberdefender.hk/en-us/cloudcomputing,en-us_cloudcomputing.html,Cloud Computing - 守網者,215,success,2025-10-06T10:37:07.725957,,Other,Cloud Computing
https://cyberdefender.hk/en-us/romance_scam,en-us_romance_scam.html,Romance Scam - 守網者,219,success,2025-10-06T10:37:13.731078,,Other,Romance Scam
https://cyberdefender.hk/en-us/statistics,en-us_statistics.html,Technology Crime Figures - 守網者,203,success,2025-10-06T10:37:20.601702,,Other,Technology Crime Figures
https://cyberdefender.hk/en-us/ddos,en-us_ddos.html,Distributed Denial of Service Attack (DDoS) - 守網者,215,success,2025-10-06T10:37:25.921338,,Other,What is Distributed Denial of Service Attack?
https://cyberdefender.hk/en-us/about-us,en-us_about-us.html,About Us - 守網者,203,success,2025-10-06T10:37:30.908738,,Other,About CyberDefender
https://cyberdefender.hk/en-us/activity,en-us_activity.html,Events - 守網者,207,success,2025-10-06T10:37:36.574408,,Other,「守網者」旨在提升全民數碼素養，加強對資訊安全風險、網上欺詐、不良資訊的認知，從而避免墮入網上陷阱，做個醒目數碼公民。 Cyberdefender
https://cyberdefender.hk/en-us/cyber-hygiene,en-us_cyber-hygiene.html,Cyber hygiene - 守網者,215,success,2025-10-06T10:37:58.981779,,Other,Cyber Hygiene
https://cyberdefender.hk/en-us/cyberbullying,en-us_cyberbullying.html,Cyber-bullying - 守網者,227,success,2025-10-06T10:38:04.538122,,Other,Cyber-bullying
https://cyberdefender.hk/en-us/online_shopping_fraud,en-us_online_shopping_fraud.html,Online Shopping Fraud - 守網者,219,success,2025-10-06T10:38:10.290356,,Other,Online Shopping Scam
https://cyberdefender.hk/en-us/darkweb,en-us_darkweb.html,Dark Web - 守網者,233,success,2025-10-06T10:38:16.826498,,Other,The Internet reaches almost everywhere and contains massive source of information. How much information is accessible to the public? From the perspective
https://cyberdefender.hk/en-us/852_sms,en-us_852_sms.html,Is SMS with a prefix +852 suspicious? - 守網者,215,success,2025-10-06T10:38:22.140153,,Other,Is SMS with a prefix +852 suspicious?
https://cyberdefender.hk/en-us/suspicious-proxy-alert,en-us_suspicious-proxy-alert.html,High Risk Alert (Suspicious Account Alert) - 守網者,226,success,2025-10-06T10:38:27.789867,,Other,High Risk Alerts Now Fully Cover
https://cyberdefender.hk/en-us/story,en-us_story.html,Story - 守網者,203,success,2025-10-06T10:38:33.063486,,Other,「守網者」旨在提升全民數碼素養，加強對資訊安全風險、網上欺詐、不良資訊的認知，從而避免墮入網上陷阱，做個醒目數碼公民。 Cyberdefender
https://cyberdefender.hk/en-us/metaverse,en-us_metaverse.html,Metaverse - 守網者,215,success,2025-10-06T10:38:38.360405,,Other,What is the Metaverse?
https://cyberdefender.hk/en-us/events_and_resources,en-us_events_and_resources.html,Resources & Events - 守網者,220,success,2025-10-06T10:38:47.794616,,Resources & Events,Keep your money safe from scams when shopping online
https://cyberdefender.hk/en-us/learning-resources,en-us_learning-resources.html,Learning Resources - 守網者,227,success,2025-10-06T10:38:52.842034,,Other,Learning Resources
https://cyberdefender.hk/en-us/password-strength-tool,en-us_password-strength-tool.html,Is your password strong enough? - 守網者,223,success,2025-10-06T10:38:58.012048,,Other,Is your password strong enough?
https://cyberdefender.hk/en-us/cspa2025,en-us_cspa2025.html,Cyber Security Professional Awards 2025 - 守網者,195,success,2025-10-06T10:39:03.369112,,Other,Social Media Platforms and Video Channels
https://cyberdefender.hk/en-us/cryptocurrency,en-us_cryptocurrency.html,Crypto asset - 守網者,233,success,2025-10-06T10:39:09.635407,,Other,What is Cryptocurrency?
https://cyberdefender.hk/en-us/guideline_for_teens,en-us_guideline_for_teens.html,Internet Guidelines for teenagers - 守網者,232,success,2025-10-06T10:39:16.274573,,Other,Internet Guidelines for teenagers
https://cyberdefender.hk/en-us/parents-and-teachers,en-us_parents-and-teachers.html,Parents & Teachers - 守網者,228,success,2025-10-06T10:39:21.886634,,Parents & Teachers,Prevention of Online Child Sexual Grooming
https://cyberdefender.hk/en-us/useful_link,en-us_useful_link.html,Useful links - 守網者,203,success,2025-10-06T10:39:26.738832,,Other,Useful links
https://cyberdefender.hk/en-us/abusive_online_content,en-us_abusive_online_content.html,Abusive Online Content - 守網者,233,success,2025-10-06T10:39:32.007086,,Other,Abusive Online Content
https://cyberdefender.hk/en-us/investment_fraud,en-us_investment_fraud.html,Online Investment Fraud - 守網者,219,success,2025-10-06T10:39:37.886797,,Other,How scammers deceive
https://cyberdefender.hk/en-us/dispose-old-mobile-phone-safely,en-us_dispose-old-mobile-phone-safely.html,How to dispose old mobile phone safely? - 守網者,223,success,2025-10-06T10:39:43.085581,,Other,How to dispose old mobile phone safely?
